Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::~unique_ptr() [203]
[201]    0.0    0.00    0.00      40         std::unique_ptr<Object, std::default_delete<Object> >::get_deleter() [201]
                0.00    0.00      40/40          std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_deleter() [218]
-----------------------------------------------
                0.00    0.00      40/40          CreateScene(unsigned int) [291]
[202]    0.0    0.00    0.00      40         std::unique_ptr<Object, std::default_delete<Object> >::unique_ptr<Sphere, std::default_delete<Sphere>, void>(std::unique_ptr<Sphere, std::default_delete<Sphere> >&&) [202]
                0.00    0.00      40/240         std::default_delete<Sphere>&& std::forward<std::default_delete<Sphere> >(std::remove_reference<std::default_delete<Sphere> >::type&) [153]
                0.00    0.00      40/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::get_deleter() [204]
                0.00    0.00      40/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::release() [205]
                0.00    0.00      40/40          std::__uniq_ptr_data<Object, std::default_delete<Object>, true, true>::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&) [216]
-----------------------------------------------
                0.00    0.00      40/40          CreateScene(unsigned int) [291]
[203]    0.0    0.00    0.00      40         std::unique_ptr<Object, std::default_delete<Object> >::~unique_ptr() [203]
                0.00    0.00      40/40          std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_ptr() [219]
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::get_deleter() [201]
                0.00    0.00      40/40          std::remove_reference<Object*&>::type&& std::move<Object*&>(Object*&) [233]
                0.00    0.00      40/40          std::default_delete<Object>::operator()(Object*) const [193]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::unique_ptr<Sphere, std::default_delete<Sphere>, void>(std::unique_ptr<Sphere, std::default_delete<Sphere> >&&) [202]
[204]    0.0    0.00    0.00      40         std::unique_ptr<Sphere, std::default_delete<Sphere> >::get_deleter() [204]
                0.00    0.00      40/40          std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::_M_deleter() [221]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::unique_ptr<Sphere, std::default_delete<Sphere>, void>(std::unique_ptr<Sphere, std::default_delete<Sphere> >&&) [202]
[205]    0.0    0.00    0.00      40         std::unique_ptr<Sphere, std::default_delete<Sphere> >::release() [205]
                0.00    0.00      40/40          std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::release() [222]
-----------------------------------------------
                0.00    0.00       1/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Lambertian>(Vector3f&&, double&&, Material::Lambertian&&) [350]
                0.00    0.00       1/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Transparent>(Vector3f&&, double&&, Material::Transparent&&) [351]
                0.00    0.00       2/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, int, Material::LightSource>(Vector3f&&, int&&, Material::LightSource&&) [284]
                0.00    0.00      36/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Reflective>(Vector3f&&, double&&, Material::Reflective&&) [238]
[206]    0.0    0.00    0.00      40         std::unique_ptr<Sphere, std::default_delete<Sphere> >::unique_ptr<std::default_delete<Sphere>, void>(Sphere*) [206]
                0.00    0.00      40/40          std::__uniq_ptr_data<Sphere, std::default_delete<Sphere>, true, true>::__uniq_ptr_impl(Sphere*) [217]
-----------------------------------------------
                0.00    0.00      40/40          CreateScene(unsigned int) [291]
[207]    0.0    0.00    0.00      40         std::unique_ptr<Sphere, std::default_delete<Sphere> >::~unique_ptr() [207]
                0.00    0.00      40/160         std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::_M_ptr() [168]
-----------------------------------------------
                0.00    0.00      40/40          Object*& std::__get_helper<0ul, Object*, std::default_delete<Object> >(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&) [226]
[208]    0.0    0.00    0.00      40         std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >::_M_head(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&) [208]
                0.00    0.00      40/40          std::_Head_base<0ul, Object*, false>::_M_head(std::_Head_base<0ul, Object*, false>&) [194]
-----------------------------------------------
                0.00    0.00      40/40          std::tuple<Object*, std::default_delete<Object> >::tuple<Object*&, std::default_delete<Sphere>, true>(Object*&, std::default_delete<Sphere>&&) [224]
[209]    0.0    0.00    0.00      40         std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >::_Tuple_impl<Object*&, std::default_delete<Sphere>, void>(Object*&, std::default_delete<Sphere>&&) [209]
                0.00    0.00      40/240         std::default_delete<Sphere>&& std::forward<std::default_delete<Sphere> >(std::remove_reference<std::default_delete<Sphere> >::type&) [153]
                0.00    0.00      40/40          std::_Tuple_impl<1ul, std::default_delete<Object> >::_Tuple_impl<std::default_delete<Sphere> >(std::default_delete<Sphere>&&) [212]
                0.00    0.00      40/120         Object*& std::forward<Object*&>(std::remove_reference<Object*&>::type&) [174]
                0.00    0.00      40/40          std::_Head_base<0ul, Object*, false>::_Head_base<Object*&>(Object*&) [195]
-----------------------------------------------
                0.00    0.00      40/40          std::tuple<Sphere*, std::default_delete<Sphere> >::tuple<true, true>() [225]
[210]    0.0    0.00    0.00      40         std::_Tuple_impl<0ul, Sphere*, std::default_delete<Sphere> >::_Tuple_impl() [210]
                0.00    0.00      40/40          std::_Tuple_impl<1ul, std::default_delete<Sphere> >::_Tuple_impl() [214]
                0.00    0.00      40/40          std::_Head_base<0ul, Sphere*, false>::_Head_base() [196]
-----------------------------------------------
                0.00    0.00      40/40          std::default_delete<Object>& std::__get_helper<1ul, std::default_delete<Object>>(std::_Tuple_impl<1ul, std::default_delete<Object>>&) [227]
[211]    0.0    0.00    0.00      40         std::_Tuple_impl<1ul, std::default_delete<Object> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Object> >&) [211]
                0.00    0.00      40/40          std::_Head_base<1ul, std::default_delete<Object>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Object>, true>&) [197]
-----------------------------------------------
                0.00    0.00      40/40          std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >::_Tuple_impl<Object*&, std::default_delete<Sphere>, void>(Object*&, std::default_delete<Sphere>&&) [209]
[212]    0.0    0.00    0.00      40         std::_Tuple_impl<1ul, std::default_delete<Object> >::_Tuple_impl<std::default_delete<Sphere> >(std::default_delete<Sphere>&&) [212]
                0.00    0.00      40/240         std::default_delete<Sphere>&& std::forward<std::default_delete<Sphere> >(std::remove_reference<std::default_delete<Sphere> >::type&) [153]
                0.00    0.00      40/40          std::_Head_base<1ul, std::default_delete<Object>, true>::_Head_base<std::default_delete<Sphere> >(std::default_delete<Sphere>&&) [198]
-----------------------------------------------
                0.00    0.00      40/40          std::default_delete<Sphere>& std::__get_helper<1ul, std::default_delete<Sphere>>(std::_Tuple_impl<1ul, std::default_delete<Sphere>>&) [228]
[213]    0.0    0.00    0.00      40         std::_Tuple_impl<1ul, std::default_delete<Sphere> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Sphere> >&) [213]
                0.00    0.00      40/40          std::_Head_base<1ul, std::default_delete<Sphere>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Sphere>, true>&) [199]
-----------------------------------------------
                0.00    0.00      40/40          std::_Tuple_impl<0ul, Sphere*, std::default_delete<Sphere> >::_Tuple_impl() [210]
[214]    0.0    0.00    0.00      40         std::_Tuple_impl<1ul, std::default_delete<Sphere> >::_Tuple_impl() [214]
                0.00    0.00      40/40          std::_Head_base<1ul, std::default_delete<Sphere>, true>::_Head_base() [200]
-----------------------------------------------
                0.00    0.00      40/40          std::_Head_base<1ul, std::default_delete<Object>, true>::_Head_base<std::default_delete<Sphere> >(std::default_delete<Sphere>&&) [198]
[215]    0.0    0.00    0.00      40         std::default_delete<Object>::default_delete<Sphere, void>(std::default_delete<Sphere> const&) [215]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::unique_ptr<Sphere, std::default_delete<Sphere>, void>(std::unique_ptr<Sphere, std::default_delete<Sphere> >&&) [202]
[216]    0.0    0.00    0.00      40         std::__uniq_ptr_data<Object, std::default_delete<Object>, true, true>::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&) [216]
                0.00    0.00      40/40          std::__uniq_ptr_impl<Object, std::default_delete<Object> >::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&) [220]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::unique_ptr<std::default_delete<Sphere>, void>(Sphere*) [206]
[217]    0.0    0.00    0.00      40         std::__uniq_ptr_data<Sphere, std::default_delete<Sphere>, true, true>::__uniq_ptr_impl(Sphere*) [217]
                0.00    0.00      40/40          std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::__uniq_ptr_impl(Sphere*) [223]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::get_deleter() [201]
[218]    0.0    0.00    0.00      40         std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_deleter() [218]
                0.00    0.00      40/40          std::tuple_element<1ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<1ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&) [230]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::~unique_ptr() [203]
[219]    0.0    0.00    0.00      40         std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_ptr() [219]
                0.00    0.00      40/40          std::tuple_element<0ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<0ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&) [229]
-----------------------------------------------
                0.00    0.00      40/40          std::__uniq_ptr_data<Object, std::default_delete<Object>, true, true>::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&) [216]
[220]    0.0    0.00    0.00      40         std::__uniq_ptr_impl<Object, std::default_delete<Object> >::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&) [220]
                0.00    0.00      40/240         std::default_delete<Sphere>&& std::forward<std::default_delete<Sphere> >(std::remove_reference<std::default_delete<Sphere> >::type&) [153]
                0.00    0.00      40/40          std::tuple<Object*, std::default_delete<Object> >::tuple<Object*&, std::default_delete<Sphere>, true>(Object*&, std::default_delete<Sphere>&&) [224]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::get_deleter() [204]
[221]    0.0    0.00    0.00      40         std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::_M_deleter() [221]
                0.00    0.00      40/40          std::tuple_element<1ul, std::tuple<Sphere*, std::default_delete<Sphere> > >::type& std::get<1ul, Sphere*, std::default_delete<Sphere> >(std::tuple<Sphere*, std::default_delete<Sphere> >&) [231]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::release() [205]
[222]    0.0    0.00    0.00      40         std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::release() [222]
                0.00    0.00      80/160         std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::_M_ptr() [168]
-----------------------------------------------
                0.00    0.00      40/40          std::__uniq_ptr_data<Sphere, std::default_delete<Sphere>, true, true>::__uniq_ptr_impl(Sphere*) [217]
[223]    0.0    0.00    0.00      40         std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::__uniq_ptr_impl(Sphere*) [223]
                0.00    0.00      40/40          std::tuple<Sphere*, std::default_delete<Sphere> >::tuple<true, true>() [225]
                0.00    0.00      40/160         std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::_M_ptr() [168]
-----------------------------------------------
                0.00    0.00      40/40          std::__uniq_ptr_impl<Object, std::default_delete<Object> >::__uniq_ptr_impl<std::default_delete<Sphere> >(Object*, std::default_delete<Sphere>&&) [220]
[224]    0.0    0.00    0.00      40         std::tuple<Object*, std::default_delete<Object> >::tuple<Object*&, std::default_delete<Sphere>, true>(Object*&, std::default_delete<Sphere>&&) [224]
                0.00    0.00      40/240         std::default_delete<Sphere>&& std::forward<std::default_delete<Sphere> >(std::remove_reference<std::default_delete<Sphere> >::type&) [153]
                0.00    0.00      40/120         Object*& std::forward<Object*&>(std::remove_reference<Object*&>::type&) [174]
                0.00    0.00      40/40          std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >::_Tuple_impl<Object*&, std::default_delete<Sphere>, void>(Object*&, std::default_delete<Sphere>&&) [209]
-----------------------------------------------
                0.00    0.00      40/40          std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::__uniq_ptr_impl(Sphere*) [223]
[225]    0.0    0.00    0.00      40         std::tuple<Sphere*, std::default_delete<Sphere> >::tuple<true, true>() [225]
                0.00    0.00      40/40          std::_Tuple_impl<0ul, Sphere*, std::default_delete<Sphere> >::_Tuple_impl() [210]
-----------------------------------------------
                0.00    0.00      40/40          std::tuple_element<0ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<0ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&) [229]
[226]    0.0    0.00    0.00      40         Object*& std::__get_helper<0ul, Object*, std::default_delete<Object> >(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&) [226]
                0.00    0.00      40/40          std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >::_M_head(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&) [208]
-----------------------------------------------
                0.00    0.00      40/40          std::tuple_element<1ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<1ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&) [230]
[227]    0.0    0.00    0.00      40         std::default_delete<Object>& std::__get_helper<1ul, std::default_delete<Object>>(std::_Tuple_impl<1ul, std::default_delete<Object>>&) [227]
                0.00    0.00      40/40          std::_Tuple_impl<1ul, std::default_delete<Object> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Object> >&) [211]
-----------------------------------------------
                0.00    0.00      40/40          std::tuple_element<1ul, std::tuple<Sphere*, std::default_delete<Sphere> > >::type& std::get<1ul, Sphere*, std::default_delete<Sphere> >(std::tuple<Sphere*, std::default_delete<Sphere> >&) [231]
[228]    0.0    0.00    0.00      40         std::default_delete<Sphere>& std::__get_helper<1ul, std::default_delete<Sphere>>(std::_Tuple_impl<1ul, std::default_delete<Sphere>>&) [228]
                0.00    0.00      40/40          std::_Tuple_impl<1ul, std::default_delete<Sphere> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Sphere> >&) [213]
-----------------------------------------------
                0.00    0.00      40/40          std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_ptr() [219]
[229]    0.0    0.00    0.00      40         std::tuple_element<0ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<0ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&) [229]
                0.00    0.00      40/40          Object*& std::__get_helper<0ul, Object*, std::default_delete<Object> >(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&) [226]
-----------------------------------------------
                0.00    0.00      40/40          std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_deleter() [218]
[230]    0.0    0.00    0.00      40         std::tuple_element<1ul, std::tuple<Object*, std::default_delete<Object> > >::type& std::get<1ul, Object*, std::default_delete<Object> >(std::tuple<Object*, std::default_delete<Object> >&) [230]
                0.00    0.00      40/40          std::default_delete<Object>& std::__get_helper<1ul, std::default_delete<Object>>(std::_Tuple_impl<1ul, std::default_delete<Object>>&) [227]
-----------------------------------------------
                0.00    0.00      40/40          std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::_M_deleter() [221]
[231]    0.0    0.00    0.00      40         std::tuple_element<1ul, std::tuple<Sphere*, std::default_delete<Sphere> > >::type& std::get<1ul, Sphere*, std::default_delete<Sphere> >(std::tuple<Sphere*, std::default_delete<Sphere> >&) [231]
                0.00    0.00      40/40          std::default_delete<Sphere>& std::__get_helper<1ul, std::default_delete<Sphere>>(std::_Tuple_impl<1ul, std::default_delete<Sphere>>&) [228]
-----------------------------------------------
                0.00    0.00       1/40          Material::Lambertian::Lambertian(Vector3f) [303]
                0.00    0.00       1/40          Material::Transparent::Transparent(Vector3f, float, float) [304]
                0.00    0.00       2/40          Material::LightSource::LightSource(Vector3f) [276]
                0.00    0.00      36/40          Material::Reflective::Reflective(Vector3f, float, float) [237]
[232]    0.0    0.00    0.00      40         std::remove_reference<Vector3f&>::type&& std::move<Vector3f&>(Vector3f&) [232]
-----------------------------------------------
                0.00    0.00      40/40          std::unique_ptr<Object, std::default_delete<Object> >::~unique_ptr() [203]
[233]    0.0    0.00    0.00      40         std::remove_reference<Object*&>::type&& std::move<Object*&>(Object*&) [233]
-----------------------------------------------
                0.00    0.00       1/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Lambertian>(Vector3f&&, double&&, Material::Lambertian&&) [350]
                0.00    0.00       1/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Transparent>(Vector3f&&, double&&, Material::Transparent&&) [351]
                0.00    0.00       2/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, int, Material::LightSource>(Vector3f&&, int&&, Material::LightSource&&) [284]
                0.00    0.00      36/40          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Reflective>(Vector3f&&, double&&, Material::Reflective&&) [238]
[234]    0.0    0.00    0.00      40         Vector3f&& std::forward<Vector3f>(std::remove_reference<Vector3f>::type&) [234]
-----------------------------------------------
                0.00    0.00       1/38          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Lambertian>(Vector3f&&, double&&, Material::Lambertian&&) [350]
                0.00    0.00       1/38          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Transparent>(Vector3f&&, double&&, Material::Transparent&&) [351]
                0.00    0.00      36/38          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Reflective>(Vector3f&&, double&&, Material::Reflective&&) [238]
[235]    0.0    0.00    0.00      38         double&& std::forward<double>(std::remove_reference<double>::type&) [235]
-----------------------------------------------
                0.00    0.00      12/36          stbi__mad2sizes_valid(int, int, int) [246]
                0.00    0.00      24/36          stbi__mad3sizes_valid(int, int, int, int) [247]
[236]    0.0    0.00    0.00      36         stbi__mul2sizes_valid(int, int) [236]
-----------------------------------------------
                0.00    0.00      36/36          CreateScene(unsigned int) [291]
[237]    0.0    0.00    0.00      36         Material::Reflective::Reflective(Vector3f, float, float) [237]
                0.00    0.00      36/1563        Vector3f::Vector3f(float, float, float) [79]
                0.00    0.00      36/40          std::remove_reference<Vector3f&>::type&& std::move<Vector3f&>(Vector3f&) [232]
                0.00    0.00      36/40          Material::Material::Material(Vector3f&&, Vector3f, float, float, float, bool) [189]
-----------------------------------------------
                0.00    0.00      36/36          CreateScene(unsigned int) [291]
[238]    0.0    0.00    0.00      36         std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Reflective>(Vector3f&&, double&&, Material::Reflective&&) [238]
                0.00    0.00      36/38          double&& std::forward<double>(std::remove_reference<double>::type&) [235]
                0.00    0.00      36/36          Material::Reflective&& std::forward<Material::Reflective>(std::remove_reference<Material::Reflective>::type&) [239]
                0.00    0.00      36/40          Vector3f&& std::forward<Vector3f>(std::remove_reference<Vector3f>::type&) [234]
                0.00    0.00      36/40          Sphere::Sphere(Vector3f, float, Material::Material, bool) [186]
                0.00    0.00      36/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::unique_ptr<std::default_delete<Sphere>, void>(Sphere*) [206]
-----------------------------------------------
                0.00    0.00      36/36          std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Reflective>(Vector3f&&, double&&, Material::Reflective&&) [238]
[239]    0.0    0.00    0.00      36         Material::Reflective&& std::forward<Material::Reflective>(std::remove_reference<Material::Reflective>::type&) [239]
-----------------------------------------------
                0.00    0.00       6/29          stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*) [257]
                0.00    0.00      23/29          stbi__get8(stbi__context*) [88]
[240]    0.0    0.00    0.00      29         stbi__refill_buffer(stbi__context*) [240]
                0.00    0.00      29/52          stbi__stdio_read(void*, char*, int) [182]
-----------------------------------------------
                0.00    0.00      29/29          stbi__parse_zlib(stbi__zbuf*, int) [14]
[241]    0.0    0.00    0.00      29         stbi__compute_huffman_codes(stbi__zbuf*) [241]
                0.00    0.00    2876/1462415     stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [64]
                0.00    0.00     876/796011      stbi__zreceive(stbi__zbuf*, int) [66]
                0.00    0.00      87/87          stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [175]
-----------------------------------------------
                0.00    0.00      12/24          stbi__mad2sizes_valid(int, int, int) [246]
                0.00    0.00      12/24          stbi__mad3sizes_valid(int, int, int, int) [247]
[242]    0.0    0.00    0.00      24         stbi__addsizes_valid(int, int) [242]
-----------------------------------------------
                0.00    0.00      23/23          stbi__parse_png_file(stbi__png*, int, int) [9]
[243]    0.0    0.00    0.00      23         stbi__getn(stbi__context*, unsigned char*, int) [243]
                0.00    0.00      23/52          stbi__stdio_read(void*, char*, int) [182]
-----------------------------------------------
                0.00    0.00      18/18          stbi__parse_png_file(stbi__png*, int, int) [9]
[244]    0.0    0.00    0.00      18         stbi__skip(stbi__context*, int) [244]
-----------------------------------------------
                0.00    0.00       6/18          stbi__malloc_mad2(int, int, int) [255]
                0.00    0.00       6/18          stbi__malloc_mad3(int, int, int, int) [256]
                0.00    0.00       6/18          stbi_zlib_decode_malloc_guesssize_headerflag [11]
[245]    0.0    0.00    0.00      18         stbi__malloc(unsigned long) [245]
-----------------------------------------------
                0.00    0.00       6/12          stbi__malloc_mad2(int, int, int) [255]
                0.00    0.00       6/12          stbi__create_png_image_raw(stbi__png*, unsigned char*, unsigned int, int, unsigned int, unsigned int, int, int) [16]
[246]    0.0    0.00    0.00      12         stbi__mad2sizes_valid(int, int, int) [246]
                0.00    0.00      12/36          stbi__mul2sizes_valid(int, int) [236]
                0.00    0.00      12/24          stbi__addsizes_valid(int, int) [242]
-----------------------------------------------
                0.00    0.00       6/12          stbi__malloc_mad3(int, int, int, int) [256]
                0.00    0.00       6/12          stbi__create_png_image_raw(stbi__png*, unsigned char*, unsigned int, int, unsigned int, unsigned int, int, int) [16]
[247]    0.0    0.00    0.00      12         stbi__mad3sizes_valid(int, int, int, int) [247]
                0.00    0.00      24/36          stbi__mul2sizes_valid(int, int) [236]
                0.00    0.00      12/24          stbi__addsizes_valid(int, int) [242]
-----------------------------------------------
                0.00    0.00       6/12          stbi__parse_png_file(stbi__png*, int, int) [9]
                0.00    0.00       6/12          stbi__png_test(stbi__context*) [253]
[248]    0.0    0.00    0.00      12         stbi__check_png_header(stbi__context*) [248]
                0.00    0.00      96/810         stbi__get8(stbi__context*) [88]
-----------------------------------------------
                0.00    0.00      12/12          RenderScene(std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
[249]    0.0    0.00    0.00      12         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [249]
-----------------------------------------------
                0.00    0.00       7/7           RenderScene(std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
[250]    0.0    0.00    0.00       7         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [250]
-----------------------------------------------
                0.00    0.00       6/6           stbi_load [4]
[251]    0.0    0.00    0.00       6         stbi__fopen(char const*, char const*) [251]
-----------------------------------------------
                0.00    0.00       6/6           stbi__png_test(stbi__context*) [253]
[252]    0.0    0.00    0.00       6         stbi__rewind(stbi__context*) [252]
-----------------------------------------------
                0.00    0.00       6/6           stbi__load_main(stbi__context*, int*, int*, int*, int, stbi__result_info*, int) [8]
[253]    0.0    0.00    0.00       6         stbi__png_test(stbi__context*) [253]
                0.00    0.00       6/12          stbi__check_png_header(stbi__context*) [248]
                0.00    0.00       6/6           stbi__rewind(stbi__context*) [252]
-----------------------------------------------
                0.00    0.00       6/6           stbi_load_from_file [5]
[254]    0.0    0.00    0.00       6         stbi__start_file(stbi__context*, _IO_FILE*) [254]
                0.00    0.00       6/6           stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*) [257]
-----------------------------------------------
                0.00    0.00       6/6           stbi__create_png_image_raw(stbi__png*, unsigned char*, unsigned int, int, unsigned int, unsigned int, int, int) [16]
[255]    0.0    0.00    0.00       6         stbi__malloc_mad2(int, int, int) [255]
                0.00    0.00       6/12          stbi__mad2sizes_valid(int, int, int) [246]
                0.00    0.00       6/18          stbi__malloc(unsigned long) [245]
-----------------------------------------------
                0.00    0.00       6/6           stbi__create_png_image_raw(stbi__png*, unsigned char*, unsigned int, int, unsigned int, unsigned int, int, int) [16]
[256]    0.0    0.00    0.00       6         stbi__malloc_mad3(int, int, int, int) [256]
                0.00    0.00       6/12          stbi__mad3sizes_valid(int, int, int, int) [247]
                0.00    0.00       6/18          stbi__malloc(unsigned long) [245]
-----------------------------------------------
                0.00    0.00       6/6           stbi__start_file(stbi__context*, _IO_FILE*) [254]
[257]    0.0    0.00    0.00       6         stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*) [257]
                0.00    0.00       6/29          stbi__refill_buffer(stbi__context*) [240]
-----------------------------------------------
                0.00    0.00       6/6           stbi__parse_zlib(stbi__zbuf*, int) [14]
[258]    0.0    0.00    0.00       6         stbi__parse_zlib_header(stbi__zbuf*) [258]
                0.00    0.00      12/1270561     stbi__zget8(stbi__zbuf*) [65]
                0.00    0.00       6/1837393     stbi__zeof(stbi__zbuf*) [63]
-----------------------------------------------
                0.00    0.00       6/6           RenderScene(std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
[259]    0.0    0.00    0.00       6         Vector2f::Vector2f(float, float) [259]
-----------------------------------------------
                0.00    0.00       2/6           VertexArray::AddBuffer(VertexBuffer const&, VertexBufferLayout const&) [292]
                0.00    0.00       4/6           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_check_len(unsigned long, char const*) const [313]
